MediumMagboltz::LoadGasFile: Reading Ar-iC4H10(90-10).gas.
MediumMagboltz::LoadGasFile: Version 12
MediumMagboltz::LoadGasFile:
    Gas composition set to Ar/iC4H10 (90/10)
E = 330V/cm,  Vx = -4.50349cm/us, to drift 20cm, t = -4.441us, 0,1V/cm fluctuation, dt = 0.0868052ns, 1V/cm fluctuation, dt = 0.858893ns, %1 fluctuation, dt = 2.7572ns, %10 fluctuation, dt = 20.5483ns
E = 340V/cm,  Vx = -4.51129cm/us, to drift 20cm, t = -4.43332us, 0,1V/cm fluctuation, dt = 0.0665535ns, 1V/cm fluctuation, dt = 0.656469ns, %1 fluctuation, dt = 2.14988ns, %10 fluctuation, dt = 17.7082ns
E = 350V/cm,  Vx = -4.51755cm/us, to drift 20cm, t = -4.42718us, 0,1V/cm fluctuation, dt = 0.0585351ns, 1V/cm fluctuation, dt = 0.580614ns, %1 fluctuation, dt = 1.98613ns, %10 fluctuation, dt = 14.6608ns
E = 360V/cm,  Vx = -4.523cm/us, to drift 20cm, t = -4.42185us, 0,1V/cm fluctuation, dt = 0.0480435ns, 1V/cm fluctuation, dt = 0.475731ns, %1 fluctuation, dt = 1.66375ns, %10 fluctuation, dt = 9.35111ns
E = 370V/cm,  Vx = -4.52772cm/us, to drift 20cm, t = -4.41723us, 0,1V/cm fluctuation, dt = 0.0436781ns, 1V/cm fluctuation, dt = 0.429362ns, %1 fluctuation, dt = 1.50635ns, %10 fluctuation, dt = 2.00594ns
E = 380V/cm,  Vx = -4.53137cm/us, to drift 20cm, t = -4.41368us, 0,1V/cm fluctuation, dt = 0.0272322ns, 1V/cm fluctuation, dt = 0.264939ns, %1 fluctuation, dt = 0.919515ns, %10 fluctuation, dt = -7.11866ns
E = 390V/cm,  Vx = -4.53303cm/us, to drift 20cm, t = -4.41206us, 0,1V/cm fluctuation, dt = -0.00118921ns, 1V/cm fluctuation, dt = -0.0211769ns, %1 fluctuation, dt = -0.199277ns, %10 fluctuation, dt = -15.6835ns
E = 400V/cm,  Vx = -4.53186cm/us, to drift 20cm, t = -4.4132us, 0,1V/cm fluctuation, dt = -0.0218334ns, 1V/cm fluctuation, dt = -0.227634ns, %1 fluctuation, dt = -1.03459ns, %10 fluctuation, dt = -21.1614ns
E = 450V/cm,  Vx = -4.50475cm/us, to drift 20cm, t = -4.43976us, 0,1V/cm fluctuation, dt = -0.0582483ns, 1V/cm fluctuation, dt = -0.586301ns, %1 fluctuation, dt = -2.70525ns, %10 fluctuation, dt = -44.6863ns
E = 500V/cm,  Vx = -4.45385cm/us, to drift 20cm, t = -4.4905us, 0,1V/cm fluctuation, dt = -0.12117ns, 1V/cm fluctuation, dt = -1.21197ns, %1 fluctuation, dt = -6.0658ns, %10 fluctuation, dt = -57.8629ns
E = 550V/cm,  Vx = -4.39719cm/us, to drift 20cm, t = -4.54836us, 0,1V/cm fluctuation, dt = -0.136927ns, 1V/cm fluctuation, dt = -1.37123ns, %1 fluctuation, dt = -7.59598ns, %10 fluctuation, dt = -77.5571ns
E = 600V/cm,  Vx = -4.33001cm/us, to drift 20cm, t = -4.61893us, 0,1V/cm fluctuation, dt = -0.139001ns, 1V/cm fluctuation, dt = -1.39136ns, %1 fluctuation, dt = -8.39326ns, %10 fluctuation, dt = -95.2691ns
E = 650V/cm,  Vx = -4.25722cm/us, to drift 20cm, t = -4.6979us, 0,1V/cm fluctuation, dt = -0.171003ns, 1V/cm fluctuation, dt = -1.71139ns, %1 fluctuation, dt = -10.7449ns, %10 fluctuation, dt = -104.961ns
E = 700V/cm,  Vx = -4.18576cm/us, to drift 20cm, t = -4.7781us, 0,1V/cm fluctuation, dt = -0.167108ns, 1V/cm fluctuation, dt = -1.66986ns, %1 fluctuation, dt = -11.6316ns, %10 fluctuation, dt = -102.768ns
E = 750V/cm,  Vx = -4.11994cm/us, to drift 20cm, t = -4.85444us, 0,1V/cm fluctuation, dt = -0.13233ns, 1V/cm fluctuation, dt = -1.32322ns, %1 fluctuation, dt = -9.91955ns, %10 fluctuation, dt = -115.269ns
E = 800V/cm,  Vx = -4.05911cm/us, to drift 20cm, t = -4.92719us, 0,1V/cm fluctuation, dt = -0.165881ns, 1V/cm fluctuation, dt = -1.66037ns, %1 fluctuation, dt = -13.38ns, %10 fluctuation, dt = -129.337ns
E = 850V/cm,  Vx = -3.99112cm/us, to drift 20cm, t = -5.01112us, 0,1V/cm fluctuation, dt = -0.161057ns, 1V/cm fluctuation, dt = -1.60889ns, %1 fluctuation, dt = -13.556ns, %10 fluctuation, dt = -116.476ns
E = 900V/cm,  Vx = -3.93509cm/us, to drift 20cm, t = -5.08248us, 0,1V/cm fluctuation, dt = -0.12746ns, 1V/cm fluctuation, dt = -1.27355ns, %1 fluctuation, dt = -11.3775ns, %10 fluctuation, dt = -121.368ns
E = 950V/cm,  Vx = -3.88448cm/us, to drift 20cm, t = -5.1487us, 0,1V/cm fluctuation, dt = -0.140573ns, 1V/cm fluctuation, dt = -1.40565ns, %1 fluctuation, dt = -13.3471ns, %10 fluctuation, dt = -122.242ns
E = 1000V/cm,  Vx = -3.83392cm/us, to drift 20cm, t = -5.21659us, 0,1V/cm fluctuation, dt = -0.126138ns, 1V/cm fluctuation, dt = -1.26028ns, %1 fluctuation, dt = -12.4921ns, %10 fluctuation, dt = -115.629ns
E = 1500V/cm,  Vx = -3.54136cm/us, to drift 20cm, t = -5.64754us, 0,1V/cm fluctuation, dt = -0.0720923ns, 1V/cm fluctuation, dt = -0.720682ns, %1 fluctuation, dt = -10.7537ns, %10 fluctuation, dt = -76.2839ns
E = 2000V/cm,  Vx = -3.42687cm/us, to drift 20cm, t = -5.83622us, 0,1V/cm fluctuation, dt = -0.0432969ns, 1V/cm fluctuation, dt = -0.432754ns, %1 fluctuation, dt = -8.56377ns, %10 fluctuation, dt = -47.2408ns
E = 2500V/cm,  Vx = -3.38234cm/us, to drift 20cm, t = -5.91307us, 0,1V/cm fluctuation, dt = -0.0187628ns, 1V/cm fluctuation, dt = -0.187528ns, %1 fluctuation, dt = -4.6216ns, %10 fluctuation, dt = -18.7562ns
E = 3000V/cm,  Vx = -3.36618cm/us, to drift 20cm, t = -5.94146us, 0,1V/cm fluctuation, dt = -0.00089548ns, 1V/cm fluctuation, dt = -0.00892303ns, %1 fluctuation, dt = -0.236981ns, %10 fluctuation, dt = -9.10699ns
E = 3500V/cm,  Vx = -3.37349cm/us, to drift 20cm, t = -5.92857us, 0,1V/cm fluctuation, dt = 0.0117104ns, 1V/cm fluctuation, dt = 0.117071ns, %1 fluctuation, dt = 1.05524ns, %10 fluctuation, dt = -17.4047ns
E = 4000V/cm,  Vx = -3.36513cm/us, to drift 20cm, t = -5.94331us, 0,1V/cm fluctuation, dt = 0.00227568ns, 1V/cm fluctuation, dt = 0.0228076ns, %1 fluctuation, dt = 1.00038ns, %10 fluctuation, dt = 17.8682ns
E = 4500V/cm,  Vx = -3.37565cm/us, to drift 20cm, t = -5.92479us, 0,1V/cm fluctuation, dt = -0.00118557ns, 1V/cm fluctuation, dt = -0.0117775ns, %1 fluctuation, dt = -0.35784ns, %10 fluctuation, dt = 38.2515ns
E = 5000V/cm,  Vx = -3.40092cm/us, to drift 20cm, t = -5.88077us, 0,1V/cm fluctuation, dt = 0.00335535ns, 1V/cm fluctuation, dt = 0.0335435ns, %1 fluctuation, dt = 1.65003ns, %10 fluctuation, dt = 38.5997ns
E = 5500V/cm,  Vx = -3.42339cm/us, to drift 20cm, t = -5.84217us, 0,1V/cm fluctuation, dt = 0.0147609ns, 1V/cm fluctuation, dt = 0.147652ns, %1 fluctuation, dt = 8.2622ns, %10 fluctuation, dt = 53.3741ns
E = 6000V/cm,  Vx = -3.45259cm/us, to drift 20cm, t = -5.79276us, 0,1V/cm fluctuation, dt = 0.00749984ns, 1V/cm fluctuation, dt = 0.075076ns, %1 fluctuation, dt = 4.80953ns, %10 fluctuation, dt = 93.699ns
E = 6500V/cm,  Vx = -3.49585cm/us, to drift 20cm, t = -5.72107us, 0,1V/cm fluctuation, dt = 0.0214391ns, 1V/cm fluctuation, dt = 0.214443ns, %1 fluctuation, dt = 14.1776ns, %10 fluctuation, dt = 127.561ns
E = 7000V/cm,  Vx = -3.55632cm/us, to drift 20cm, t = -5.62379us, 0,1V/cm fluctuation, dt = 0.0184456ns, 1V/cm fluctuation, dt = 0.184465ns, %1 fluctuation, dt = 13.2201ns, %10 fluctuation, dt = 164.495ns
E = 7500V/cm,  Vx = -3.62858cm/us, to drift 20cm, t = -5.51179us, 0,1V/cm fluctuation, dt = 0.0269872ns, 1V/cm fluctuation, dt = 0.269838ns, %1 fluctuation, dt = 20.0308ns, %10 fluctuation, dt = 162.46ns
E = 8000V/cm,  Vx = -3.7099cm/us, to drift 20cm, t = -5.39098us, 0,1V/cm fluctuation, dt = 0.016623ns, 1V/cm fluctuation, dt = 0.166231ns, %1 fluctuation, dt = 13.3075ns, %10 fluctuation, dt = 165.448ns
E = 8500V/cm,  Vx = -3.77247cm/us, to drift 20cm, t = -5.30156us, 0,1V/cm fluctuation, dt = 0.0234587ns, 1V/cm fluctuation, dt = 0.234645ns, %1 fluctuation, dt = 20.4033ns, %10 fluctuation, dt = 235.469ns
E = 9000V/cm,  Vx = -3.86995cm/us, to drift 20cm, t = -5.16802us, 0,1V/cm fluctuation, dt = 0.0296631ns, 1V/cm fluctuation, dt = 0.296617ns, %1 fluctuation, dt = 26.5701ns, %10 fluctuation, dt = 234.122ns
E = 9500V/cm,  Vx = -3.97985cm/us, to drift 20cm, t = -5.02531us, 0,1V/cm fluctuation, dt = 0.0250923ns, 1V/cm fluctuation, dt = 0.25087ns, %1 fluctuation, dt = 23.3198ns, %10 fluctuation, dt = 209.051ns
MediumMagboltz::LoadGasFile: Reading Ar-iC4H10(92-8).gas.
MediumMagboltz::LoadGasFile: Version 12
MediumMagboltz::LoadGasFile:
    Gas composition set to Ar/iC4H10 (92/8)
E = 10V/cm,  Vx = -0.214151cm/us, to drift 20cm, t = -93.3922us, 0,1V/cm fluctuation, dt = 352.365ns, 1V/cm fluctuation, dt = 6977.35ns, %1 fluctuation, dt = 352.365ns, %10 fluctuation, dt = 6977.35ns
E = 20V/cm,  Vx = -0.437929cm/us, to drift 20cm, t = -45.6695us, 0,1V/cm fluctuation, dt = 255.652ns, 1V/cm fluctuation, dt = 2495.68ns, %1 fluctuation, dt = 512.911ns, %10 fluctuation, dt = 4790.43ns
E = 30V/cm,  Vx = -0.707461cm/us, to drift 20cm, t = -28.2701us, 0,1V/cm fluctuation, dt = 111.308ns, 1V/cm fluctuation, dt = 1080.94ns, %1 fluctuation, dt = 334.454ns, %10 fluctuation, dt = 2872.19ns
E = 40V/cm,  Vx = -1.0039cm/us, to drift 20cm, t = -19.9223us, 0,1V/cm fluctuation, dt = 65.7617ns, 1V/cm fluctuation, dt = 648.603ns, %1 fluctuation, dt = 262.875ns, %10 fluctuation, dt = 2325.14ns
E = 50V/cm,  Vx = -1.32837cm/us, to drift 20cm, t = -15.056us, 0,1V/cm fluctuation, dt = 39.3756ns, 1V/cm fluctuation, dt = 377.435ns, %1 fluctuation, dt = 195.024ns, %10 fluctuation, dt = 1642.64ns
E = 60V/cm,  Vx = -1.65482cm/us, to drift 20cm, t = -12.0859us, 0,1V/cm fluctuation, dt = 22.3518ns, 1V/cm fluctuation, dt = 221.897ns, %1 fluctuation, dt = 133.157ns, %10 fluctuation, dt = 1242.91ns
E = 70V/cm,  Vx = -1.97097cm/us, to drift 20cm, t = -10.1473us, 0,1V/cm fluctuation, dt = 15.8484ns, 1V/cm fluctuation, dt = 155.475ns, %1 fluctuation, dt = 109.526ns, %10 fluctuation, dt = 968.738ns
E = 80V/cm,  Vx = -2.26996cm/us, to drift 20cm, t = -8.81073us, 0,1V/cm fluctuation, dt = 11.5621ns, 1V/cm fluctuation, dt = 111.952ns, %1 fluctuation, dt = 91.3161ns, %10 fluctuation, dt = 764.42ns
E = 90V/cm,  Vx = -2.5404cm/us, to drift 20cm, t = -7.87278us, 0,1V/cm fluctuation, dt = 8.42933ns, 1V/cm fluctuation, dt = 82.0519ns, %1 fluctuation, dt = 74.3793ns, %10 fluctuation, dt = 628.402ns
E = 100V/cm,  Vx = -2.78443cm/us, to drift 20cm, t = -7.18279us, 0,1V/cm fluctuation, dt = 6.0771ns, 1V/cm fluctuation, dt = 60.1213ns, %1 fluctuation, dt = 60.1213ns, %10 fluctuation, dt = 534.623ns
E = 110V/cm,  Vx = -3.00835cm/us, to drift 20cm, t = -6.64817us, 0,1V/cm fluctuation, dt = 4.62844ns, 1V/cm fluctuation, dt = 45.6861ns, %1 fluctuation, dt = 50.1823ns, %10 fluctuation, dt = 434.954ns
E = 120V/cm,  Vx = -3.20137cm/us, to drift 20cm, t = -6.24733us, 0,1V/cm fluctuation, dt = 3.45408ns, 1V/cm fluctuation, dt = 34.12ns, %1 fluctuation, dt = 40.8329ns, %10 fluctuation, dt = 364.222ns
E = 130V/cm,  Vx = -3.36814cm/us, to drift 20cm, t = -5.938us, 0,1V/cm fluctuation, dt = 2.79599ns, 1V/cm fluctuation, dt = 27.7128ns, %1 fluctuation, dt = 35.9205ns, %10 fluctuation, dt = 320.407ns
E = 140V/cm,  Vx = -3.51842cm/us, to drift 20cm, t = -5.68438us, 0,1V/cm fluctuation, dt = 2.28833ns, 1V/cm fluctuation, dt = 22.6881ns, %1 fluctuation, dt = 31.6429ns, %10 fluctuation, dt = 282.739ns
E = 150V/cm,  Vx = -3.6531cm/us, to drift 20cm, t = -5.4748us, 0,1V/cm fluctuation, dt = 1.90692ns, 1V/cm fluctuation, dt = 18.903ns, %1 fluctuation, dt = 28.2171ns, %10 fluctuation, dt = 246.686ns
E = 160V/cm,  Vx = -3.77131cm/us, to drift 20cm, t = -5.30319us, 0,1V/cm fluctuation, dt = 1.5471ns, 1V/cm fluctuation, dt = 15.3376ns, %1 fluctuation, dt = 24.399ns, %10 fluctuation, dt = 213.359ns
E = 170V/cm,  Vx = -3.87635cm/us, to drift 20cm, t = -5.15949us, 0,1V/cm fluctuation, dt = 1.29821ns, 1V/cm fluctuation, dt = 12.8546ns, %1 fluctuation, dt = 21.6854ns, %10 fluctuation, dt = 181.756ns
E = 180V/cm,  Vx = -3.96152cm/us, to drift 20cm, t = -5.04856us, 0,1V/cm fluctuation, dt = 0.993853ns, 1V/cm fluctuation, dt = 9.8568ns, %1 fluctuation, dt = 17.6122ns, %10 fluctuation, dt = 169.606ns
E = 190V/cm,  Vx = -4.0417cm/us, to drift 20cm, t = -4.94842us, 0,1V/cm fluctuation, dt = 0.957314ns, 1V/cm fluctuation, dt = 9.51633ns, %1 fluctuation, dt = 17.9737ns, %10 fluctuation, dt = 147.557ns
E = 200V/cm,  Vx = -4.11221cm/us, to drift 20cm, t = -4.86356us, 0,1V/cm fluctuation, dt = 0.753351ns, 1V/cm fluctuation, dt = 7.46441ns, %1 fluctuation, dt = 14.7761ns, %10 fluctuation, dt = 126.403ns
E = 210V/cm,  Vx = -4.17149cm/us, to drift 20cm, t = -4.79445us, 0,1V/cm fluctuation, dt = 0.63444ns, 1V/cm fluctuation, dt = 6.29153ns, %1 fluctuation, dt = 13.0771ns, %10 fluctuation, dt = 109.249ns
E = 220V/cm,  Vx = -4.22194cm/us, to drift 20cm, t = -4.73716us, 0,1V/cm fluctuation, dt = 0.511064ns, 1V/cm fluctuation, dt = 5.07452ns, %1 fluctuation, dt = 11.0584ns, %10 fluctuation, dt = 98.4224ns
E = 230V/cm,  Vx = -4.2645cm/us, to drift 20cm, t = -4.68988us, 0,1V/cm fluctuation, dt = 0.471314ns, 1V/cm fluctuation, dt = 4.67833ns, %1 fluctuation, dt = 10.645ns, %10 fluctuation, dt = 84.4444ns
E = 240V/cm,  Vx = -4.3043cm/us, to drift 20cm, t = -4.64652us, 0,1V/cm fluctuation, dt = 0.39588ns, 1V/cm fluctuation, dt = 3.92577ns, %1 fluctuation, dt = 9.29898ns, %10 fluctuation, dt = 72.7153ns
E = 250V/cm,  Vx = -4.33487cm/us, to drift 20cm, t = -4.61374us, 0,1V/cm fluctuation, dt = 0.283111ns, 1V/cm fluctuation, dt = 2.81172ns, %1 fluctuation, dt = 6.94876ns, %10 fluctuation, dt = 70.5425ns
E = 260V/cm,  Vx = -4.36097cm/us, to drift 20cm, t = -4.58614us, 0,1V/cm fluctuation, dt = 0.314936ns, 1V/cm fluctuation, dt = 3.13422ns, %1 fluctuation, dt = 8.07922ns, %10 fluctuation, dt = 63.365ns
E = 270V/cm,  Vx = -4.38953cm/us, to drift 20cm, t = -4.55629us, 0,1V/cm fluctuation, dt = 0.281871ns, 1V/cm fluctuation, dt = 2.80412ns, %1 fluctuation, dt = 7.49691ns, %10 fluctuation, dt = 45.4702ns
E = 280V/cm,  Vx = -4.41217cm/us, to drift 20cm, t = -4.53292us, 0,1V/cm fluctuation, dt = 0.188622ns, 1V/cm fluctuation, dt = 1.85629ns, %1 fluctuation, dt = 5.03034ns, %10 fluctuation, dt = 29.7581ns
E = 290V/cm,  Vx = -4.42737cm/us, to drift 20cm, t = -4.51735us, 0,1V/cm fluctuation, dt = 0.103694ns, 1V/cm fluctuation, dt = 1.02338ns, %1 fluctuation, dt = 2.88487ns, %10 fluctuation, dt = 23.2159ns
E = 300V/cm,  Vx = -4.43609cm/us, to drift 20cm, t = -4.50847us, 0,1V/cm fluctuation, dt = 0.0737273ns, 1V/cm fluctuation, dt = 0.723866ns, %1 fluctuation, dt = 2.0823ns, %10 fluctuation, dt = 19.6309ns
E = 310V/cm,  Vx = -4.44313cm/us, to drift 20cm, t = -4.50133us, 0,1V/cm fluctuation, dt = 0.0892212ns, 1V/cm fluctuation, dt = 0.882782ns, %1 fluctuation, dt = 2.66849ns, %10 fluctuation, dt = 12.425ns
E = 320V/cm,  Vx = -4.45093cm/us, to drift 20cm, t = -4.49344us, 0,1V/cm fluctuation, dt = 0.0683711ns, 1V/cm fluctuation, dt = 0.674378ns, %1 fluctuation, dt = 2.08507ns, %10 fluctuation, dt = 0.0959233ns
E = 330V/cm,  Vx = -4.45549cm/us, to drift 20cm, t = -4.48884us, 0,1V/cm fluctuation, dt = 0.0176385ns, 1V/cm fluctuation, dt = 0.161318ns, %1 fluctuation, dt = 0.405308ns, %10 fluctuation, dt = -10.6309ns
E = 340V/cm,  Vx = -4.4556cm/us, to drift 20cm, t = -4.48873us, 0,1V/cm fluctuation, dt = -0.015832ns, 1V/cm fluctuation, dt = -0.173387ns, %1 fluctuation, dt = -0.726168ns, %10 fluctuation, dt = -14.629ns
E = 350V/cm,  Vx = -4.45203cm/us, to drift 20cm, t = -4.49233us, 0,1V/cm fluctuation, dt = -0.0499296ns, 1V/cm fluctuation, dt = -0.502754ns, %1 fluctuation, dt = -1.79328ns, %10 fluctuation, dt = -14.2801ns
E = 360V/cm,  Vx = -4.44671cm/us, to drift 20cm, t = -4.49771us, 0,1V/cm fluctuation, dt = -0.0576383ns, 1V/cm fluctuation, dt = -0.579866ns, %1 fluctuation, dt = -2.12377ns, %10 fluctuation, dt = -13.9339ns
E = 370V/cm,  Vx = -4.44223cm/us, to drift 20cm, t = -4.50225us, 0,1V/cm fluctuation, dt = -0.0274506ns, 1V/cm fluctuation, dt = -0.275511ns, %1 fluctuation, dt = -1.03055ns, %10 fluctuation, dt = -17.2345ns
E = 380V/cm,  Vx = -4.43941cm/us, to drift 20cm, t = -4.5051us, 0,1V/cm fluctuation, dt = -0.0296868ns, 1V/cm fluctuation, dt = -0.297877ns, %1 fluctuation, dt = -1.14386ns, %10 fluctuation, dt = -26.264ns
E = 390V/cm,  Vx = -4.43608cm/us, to drift 20cm, t = -4.50848us, 0,1V/cm fluctuation, dt = -0.046276ns, 1V/cm fluctuation, dt = -0.472538ns, %1 fluctuation, dt = -1.96588ns, %10 fluctuation, dt = -37.4697ns
E = 400V/cm,  Vx = -4.43048cm/us, to drift 20cm, t = -4.51419us, 0,1V/cm fluctuation, dt = -0.0680782ns, 1V/cm fluctuation, dt = -0.690636ns, %1 fluctuation, dt = -2.89408ns, %10 fluctuation, dt = -47.5234ns
E = 450V/cm,  Vx = -4.37089cm/us, to drift 20cm, t = -4.57573us, 0,1V/cm fluctuation, dt = -0.140651ns, 1V/cm fluctuation, dt = -1.40692ns, %1 fluctuation, dt = -6.33818ns, %10 fluctuation, dt = -62.6386ns
E = 500V/cm,  Vx = -4.30463cm/us, to drift 20cm, t = -4.64616us, 0,1V/cm fluctuation, dt = -0.157772ns, 1V/cm fluctuation, dt = -1.58118ns, %1 fluctuation, dt = -7.9832ns, %10 fluctuation, dt = -87.5896ns
E = 550V/cm,  Vx = -4.22498cm/us, to drift 20cm, t = -4.73375us, 0,1V/cm fluctuation, dt = -0.191363ns, 1V/cm fluctuation, dt = -1.9133ns, %1 fluctuation, dt = -10.5138ns, %10 fluctuation, dt = -100.902ns
E = 600V/cm,  Vx = -4.14423cm/us, to drift 20cm, t = -4.82599us, 0,1V/cm fluctuation, dt = -0.173576ns, 1V/cm fluctuation, dt = -1.7352ns, %1 fluctuation, dt = -10.3927ns, %10 fluctuation, dt = -108.106ns
E = 650V/cm,  Vx = -4.0685cm/us, to drift 20cm, t = -4.91582us, 0,1V/cm fluctuation, dt = -0.185993ns, 1V/cm fluctuation, dt = -1.8607ns, %1 fluctuation, dt = -11.9238ns, %10 fluctuation, dt = -125.725ns
E = 700V/cm,  Vx = -3.99169cm/us, to drift 20cm, t = -5.0104us, 0,1V/cm fluctuation, dt = -0.208779ns, 1V/cm fluctuation, dt = -2.0871ns, %1 fluctuation, dt = -14.5772ns, %10 fluctuation, dt = -130.837ns
E = 750V/cm,  Vx = -3.91536cm/us, to drift 20cm, t = -5.10809us, 0,1V/cm fluctuation, dt = -0.169849ns, 1V/cm fluctuation, dt = -1.69666ns, %1 fluctuation, dt = -12.6256ns, %10 fluctuation, dt = -127.861ns
E = 800V/cm,  Vx = -3.85172cm/us, to drift 20cm, t = -5.19248us, 0,1V/cm fluctuation, dt = -0.17423ns, 1V/cm fluctuation, dt = -1.7422ns, %1 fluctuation, dt = -13.9307ns, %10 fluctuation, dt = -132.247ns
E = 850V/cm,  Vx = -3.78936cm/us, to drift 20cm, t = -5.27793us, 0,1V/cm fluctuation, dt = -0.163559ns, 1V/cm fluctuation, dt = -1.634ns, %1 fluctuation, dt = -13.7753ns, %10 fluctuation, dt = -122.466ns
E = 900V/cm,  Vx = -3.7363cm/us, to drift 20cm, t = -5.3529us, 0,1V/cm fluctuation, dt = -0.138264ns, 1V/cm fluctuation, dt = -1.38148ns, %1 fluctuation, dt = -12.3399ns, %10 fluctuation, dt = -125.209ns
E = 950V/cm,  Vx = -3.68925cm/us, to drift 20cm, t = -5.42116us, 0,1V/cm fluctuation, dt = -0.138807ns, 1V/cm fluctuation, dt = -1.38829ns, %1 fluctuation, dt = -13.2087ns, %10 fluctuation, dt = -133.403ns
E = 1000V/cm,  Vx = -3.641cm/us, to drift 20cm, t = -5.49299us, 0,1V/cm fluctuation, dt = -0.147332ns, 1V/cm fluctuation, dt = -1.47195ns, %1 fluctuation, dt = -14.5816ns, %10 fluctuation, dt = -115.833ns
E = 1500V/cm,  Vx = -3.36943cm/us, to drift 20cm, t = -5.93572us, 0,1V/cm fluctuation, dt = -0.0539191ns, 1V/cm fluctuation, dt = -0.538983ns, %1 fluctuation, dt = -8.03607ns, %10 fluctuation, dt = -67.4144ns
E = 2000V/cm,  Vx = -3.27221cm/us, to drift 20cm, t = -6.11209us, 0,1V/cm fluctuation, dt = -0.0208788ns, 1V/cm fluctuation, dt = -0.208553ns, %1 fluctuation, dt = -4.07185ns, %10 fluctuation, dt = -27.2549ns
E = 2500V/cm,  Vx = -3.23451cm/us, to drift 20cm, t = -6.18333us, 0,1V/cm fluctuation, dt = -0.00991986ns, 1V/cm fluctuation, dt = -0.0988993ns, %1 fluctuation, dt = -2.27279ns, %10 fluctuation, dt = -12.4732ns
E = 3000V/cm,  Vx = -3.22154cm/us, to drift 20cm, t = -6.2082us, 0,1V/cm fluctuation, dt = 0.000303555ns, 1V/cm fluctuation, dt = 0.00315509ns, %1 fluctuation, dt = 0.210202ns, %10 fluctuation, dt = 7.60279ns
E = 3500V/cm,  Vx = -3.22408cm/us, to drift 20cm, t = -6.20332us, 0,1V/cm fluctuation, dt = -0.00112879ns, 1V/cm fluctuation, dt = -0.0112579ns, %1 fluctuation, dt = 0.782719ns, %10 fluctuation, dt = 13.5976ns
E = 4000V/cm,  Vx = -3.22604cm/us, to drift 20cm, t = -6.19955us, 0,1V/cm fluctuation, dt = -0.0131642ns, 1V/cm fluctuation, dt = -0.131507ns, %1 fluctuation, dt = -5.02696ns, %10 fluctuation, dt = 10.8439ns
E = 4500V/cm,  Vx = -3.23743cm/us, to drift 20cm, t = -6.17773us, 0,1V/cm fluctuation, dt = 0.00655697ns, 1V/cm fluctuation, dt = 0.0655802ns, %1 fluctuation, dt = 2.97421ns, %10 fluctuation, dt = 54.3678ns
E = 5000V/cm,  Vx = -3.26941cm/us, to drift 20cm, t = -6.11731us, 0,1V/cm fluctuation, dt = 0.00486179ns, 1V/cm fluctuation, dt = 0.0486046ns, %1 fluctuation, dt = 2.39405ns, %10 fluctuation, dt = 42.5546ns
E = 5500V/cm,  Vx = -3.29232cm/us, to drift 20cm, t = -6.07475us, 0,1V/cm fluctuation, dt = 0.0165685ns, 1V/cm fluctuation, dt = 0.165801ns, %1 fluctuation, dt = 9.50058ns, %10 fluctuation, dt = 107.205ns
E = 6000V/cm,  Vx = -3.34656cm/us, to drift 20cm, t = -5.97628us, 0,1V/cm fluctuation, dt = 0.0173179ns, 1V/cm fluctuation, dt = 0.173208ns, %1 fluctuation, dt = 10.5029ns, %10 fluctuation, dt = 131.237ns
E = 6500V/cm,  Vx = -3.40732cm/us, to drift 20cm, t = -5.86971us, 0,1V/cm fluctuation, dt = 0.0249106ns, 1V/cm fluctuation, dt = 0.249084ns, %1 fluctuation, dt = 16.0865ns, %10 fluctuation, dt = 117.953ns
E = 7000V/cm,  Vx = -3.45929cm/us, to drift 20cm, t = -5.78152us, 0,1V/cm fluctuation, dt = 0.0146541ns, 1V/cm fluctuation, dt = 0.146548ns, %1 fluctuation, dt = 11.1451ns, %10 fluctuation, dt = 185.118ns
E = 7500V/cm,  Vx = -3.53571cm/us, to drift 20cm, t = -5.65658us, 0,1V/cm fluctuation, dt = 0.0305607ns, 1V/cm fluctuation, dt = 0.305585ns, %1 fluctuation, dt = 22.7859ns, %10 fluctuation, dt = 198.458ns
E = 8000V/cm,  Vx = -3.62706cm/us, to drift 20cm, t = -5.51411us, 0,1V/cm fluctuation, dt = 0.0222202ns, 1V/cm fluctuation, dt = 0.222208ns, %1 fluctuation, dt = 17.8216ns, %10 fluctuation, dt = 211.74ns
E = 8500V/cm,  Vx = -3.70825cm/us, to drift 20cm, t = -5.39337us, 0,1V/cm fluctuation, dt = 0.0307623ns, 1V/cm fluctuation, dt = 0.30761ns, %1 fluctuation, dt = 26.0443ns, %10 fluctuation, dt = 213.375ns
E = 9000V/cm,  Vx = -3.80836cm/us, to drift 20cm, t = -5.2516us, 0,1V/cm fluctuation, dt = 0.0205999ns, 1V/cm fluctuation, dt = 0.205995ns, %1 fluctuation, dt = 18.507ns, %10 fluctuation, dt = 219.049ns
E = 9500V/cm,  Vx = -3.88617cm/us, to drift 20cm, t = -5.14645us, 0,1V/cm fluctuation, dt = 0.0256467ns, 1V/cm fluctuation, dt = 0.256534ns, %1 fluctuation, dt = 25.0251ns, %10 fluctuation, dt = 267.695ns
MediumMagboltz::LoadGasFile: Reading Ar-iC4H10(93-7).gas.
MediumMagboltz::LoadGasFile: Version 12
MediumMagboltz::LoadGasFile:
    Gas composition set to Ar/iC4H10 (93/7)
